Ceremony	Year	Class	CanonicalCategory	Category	NomId	Film	FilmId	Name	Nominees	NomineeIds	Winner	Detail	Note	Citation	MultifilmNomination
53	1980	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	an0054778	Raging Bull	tt0081398	Robert De Niro	Robert De Niro	nm0000134	True	Jake LaMotta
53	1980	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	an0054779	The Great Santini	tt0079239	Robert Duvall	Robert Duvall	nm0000380		Bull Meechum
53	1980	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	an0054780	The Elephant Man	tt0080678	John Hurt	John Hurt	nm0000457		John Merrick
53	1980	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	an0054781	Tribute	tt0081656	Jack Lemmon	Jack Lemmon	nm0000493		Scottie Templeton
53	1980	Acting	ACTOR IN A LEADING ROLE	ACTOR IN A LEADING ROLE	an0054782	The Stunt Man	tt0081568	Peter O'Toole	Peter O'Toole	nm0000564		Eli Cross
53	1980	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	an0054789	Ordinary People	tt0081283	Judd Hirsch	Judd Hirsch	nm0002139		Dr. Berger
53	1980	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	an0054788	Ordinary People	tt0081283	Timothy Hutton	Timothy Hutton	nm0000459	True	Conrad Jarrett
53	1980	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	an0054790	The Great Santini	tt0079239	Michael O'Keefe	Michael O'Keefe	nm0001574		Ben Meechum
53	1980	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	an0054791	Raging Bull	tt0081398	Joe Pesci	Joe Pesci	nm0000582		Joey LaMotta
53	1980	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	an0054792	Melvin and Howard	tt0081150	Jason Robards	Jason Robards	nm0001673		Howard Hughes
53	1980	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	an0054784	Resurrection	tt0081414	Ellen Burstyn	Ellen Burstyn	nm0000995		Edna May
53	1980	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	an0054785	Private Benjamin	tt0081375	Goldie Hawn	Goldie Hawn	nm0000443		Judy Benjamin
53	1980	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	an0054786	Ordinary People	tt0081283	Mary Tyler Moore	Mary Tyler Moore	nm0001546		Beth Jarrett
53	1980	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	an0054787	Gloria	tt0080798	Gena Rowlands	Gena Rowlands	nm0001687		Gloria Swenson
53	1980	Acting	ACTRESS IN A LEADING ROLE	ACTRESS IN A LEADING ROLE	an0054783	Coal Miner's Daughter	tt0080549	Sissy Spacek	Sissy Spacek	nm0000651	True	Loretta Lynn
53	1980	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	an0054794	Private Benjamin	tt0081375	Eileen Brennan	Eileen Brennan	nm0107281		Captain Doreen Lewis
53	1980	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	an0054795	Resurrection	tt0081414	Eva Le Gallienne	Eva Le Gallienne	nm0499170		Grandma Pearl
53	1980	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	an0054796	Raging Bull	tt0081398	Cathy Moriarty	Cathy Moriarty	nm0001550		Vicki LaMotta
53	1980	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	an0054797	Inside Moves	tt0080928	Diana Scarwid	Diana Scarwid	nm0769311		Louise
53	1980	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	an0054793	Melvin and Howard	tt0081150	Mary Steenburgen	Mary Steenburgen	nm0005460	True	Lynda Dummar
53	1980	Production	ART DIRECTION	ART DIRECTION	an0054819	Coal Miner's Daughter	tt0080549	Art Direction: John W. Corso; Set Decoration: John M. Dwyer	John W. Corso, John M. Dwyer	nm0181149,nm0245501
53	1980	Production	ART DIRECTION	ART DIRECTION	an0054820	The Elephant Man	tt0080678	Art Direction: Stuart Craig, Bob Cartwright; Set Decoration: Hugh Scaife	Stuart Craig, Bob Cartwright, Hugh Scaife	nm0186023,nm0142204,nm0768728
53	1980	Production	ART DIRECTION	ART DIRECTION	an0054821	The Empire Strikes Back	tt0080684	Art Direction: Norman Reynolds, Leslie Dilley, Harry Lange, Alan Tomkins; Set Decoration: Michael Ford	Norman Reynolds, Leslie Dilley, Harry Lange, Alan Tomkins, Michael Ford	nm0721888,nm0226896,nm0486127,nm0866766,nm0285785
53	1980	Production	ART DIRECTION	ART DIRECTION	an0054822	Kagemusha (The Shadow Warrior)	tt0080979	Yoshiro Muraki	Yoshiro Muraki	nm0613499
53	1980	Production	ART DIRECTION	ART DIRECTION	an0054818	Tess	tt0080009	Art Direction: Pierre Guffroy, Jack Stephens	Pierre Guffroy, Jack Stephens	nm0346535,nm0827039	True
53	1980	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	an0054814	The Blue Lagoon	tt0080453	Nestor Almendros	Nestor Almendros	nm0000743
53	1980	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	an0054815	Coal Miner's Daughter	tt0080549	Ralf D. Bode	Ralf D. Bode	nm0005659
53	1980	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	an0054816	The Formula	tt0080754	James Crabe	James Crabe	nm0185583
53	1980	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	an0054817	Raging Bull	tt0081398	Michael Chapman	Michael Chapman	nm0152469
53	1980	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	an0054813	Tess	tt0080009	Geoffrey Unsworth, Ghislain Cloquet	Geoffrey Unsworth, Ghislain Cloquet	nm0005910,nm0005669	True
53	1980	Production	COSTUME DESIGN	COSTUME DESIGN	an0054824	The Elephant Man	tt0080678	Patricia Norris	Patricia Norris	nm0635876
53	1980	Production	COSTUME DESIGN	COSTUME DESIGN	an0054825	My Brilliant Career	tt0079596	Anna Senior	Anna Senior	nm0784323
53	1980	Production	COSTUME DESIGN	COSTUME DESIGN	an0054826	Somewhere in Time	tt0081534	Jean-Pierre Dorleac	Jean-Pierre Dorleac	nm0233754
53	1980	Production	COSTUME DESIGN	COSTUME DESIGN	an0054823	Tess	tt0080009	Anthony Powell	Anthony Powell	nm0694018	True
53	1980	Production	COSTUME DESIGN	COSTUME DESIGN	an0054827	When Time Ran Out	tt0081747	Paul Zastupnevich	Paul Zastupnevich	nm0953665
53	1980	Directing	DIRECTING	DIRECTING	an0054799	The Elephant Man	tt0080678	David Lynch	David Lynch	nm0000186
53	1980	Directing	DIRECTING	DIRECTING	an0054798	Ordinary People	tt0081283	Robert Redford	Robert Redford	nm0000602	True
53	1980	Directing	DIRECTING	DIRECTING	an0054802	Raging Bull	tt0081398	Martin Scorsese	Martin Scorsese	nm0000217
53	1980	Directing	DIRECTING	DIRECTING	an0054801	The Stunt Man	tt0081568	Richard Rush	Richard Rush	nm0750701
53	1980	Directing	DIRECTING	DIRECTING	an0054800	Tess	tt0080009	Roman Polanski	Roman Polanski	nm0000591
53	1980	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	an0054860	Agee	tt0080337	Ross Spears, Producer	Ross Spears	nm0817386
53	1980	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	an0054861	The Day after Trinity	tt0080594	Jon Else, Producer	Jon Else	nm0255613
53	1980	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	an0054859	From Mao to Mozart: Isaac Stern in China	tt0080762	Murray Lerner, Producer	Murray Lerner	nm0503635	True
53	1980	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	an0054862	Front Line	tt0080763	David Bradbury, Producer	David Bradbury	nm0102887
